,Spec_IM_100Hz,Spec_IM_109Hz,Spec_IM_120Hz,Spec_IM_132Hz,Spec_IM_145Hz,Spec_IM_159Hz,Spec_IM_174Hz,Spec_IM_191Hz,Spec_IM_210Hz,Spec_IM_231Hz,Spec_IM_253Hz,Spec_IM_278Hz,Spec_IM_305Hz,Spec_IM_335Hz,Spec_IM_367Hz,Spec_IM_403Hz,Spec_IM_443Hz,Spec_IM_486Hz,Spec_IM_533Hz,Spec_IM_585Hz,Spec_IM_642Hz,Spec_IM_705Hz,Spec_IM_774Hz,Spec_IM_849Hz,Spec_IM_932Hz,Spec_IM_1023Hz,Spec_IM_1123Hz,Spec_IM_1232Hz,Spec_IM_1353Hz,Spec_IM_1484Hz,Spec_IM_1629Hz,Spec_IM_1788Hz,Spec_IM_1963Hz,Spec_IM_2154Hz,Spec_IM_2364Hz,Spec_IM_2595Hz,Spec_IM_2848Hz,Spec_IM_3125Hz,Spec_IM_3430Hz,Spec_IM_3764Hz,Spec_IM_4132Hz,Spec_IM_4534Hz,Spec_IM_4977Hz,Spec_IM_5462Hz,Spec_IM_5994Hz,Spec_IM_6579Hz,Spec_IM_7220Hz,Spec_IM_7924Hz,Spec_IM_8697Hz,Spec_IM_9545Hz,Spec_IM_10476Hz,Spec_IM_11497Hz,Spec_IM_12618Hz,Spec_IM_13848Hz,Spec_IM_15199Hz,Spec_IM_16681Hz,Spec_IM_18307Hz,Spec_IM_20092Hz,Spec_IM_22051Hz,Spec_IM_24201Hz,Spec_IM_26560Hz,Spec_IM_29150Hz,Spec_IM_31992Hz,Spec_IM_35111Hz,Spec_IM_38535Hz,Spec_IM_42292Hz,Spec_IM_46415Hz,Spec_IM_50941Hz,Spec_IM_55908Hz,Spec_IM_61359Hz,Spec_IM_67341Hz,Spec_IM_73907Hz,Spec_IM_81113Hz,Spec_IM_89021Hz,Spec_IM_97701Hz,Spec_IM_107226Hz,Spec_IM_117681Hz,Spec_IM_129154Hz,Spec_IM_141747Hz,Spec_IM_155567Hz,Spec_IM_170735Hz,Spec_IM_187381Hz,Spec_IM_205651Hz,Spec_IM_225701Hz,Spec_IM_247707Hz,Spec_IM_271858Hz,Spec_IM_298364Hz,Spec_IM_327454Hz,Spec_IM_359381Hz,Spec_IM_394420Hz,Spec_IM_432876Hz,Spec_IM_475081Hz,Spec_IM_521400Hz,Spec_IM_572236Hz,Spec_IM_628029Hz,Spec_IM_689261Hz,Spec_IM_756463Hz,Spec_IM_830217Hz,Spec_IM_911162Hz,Spec_IM_1000000Hz,binary_label
4,0.0693246855345912,0.0020919379196157,-0.0090580300257719,0.0069427151153396,-0.0041844619910589,-0.0030929917193225,0.0118793668496303,0.0006767311993751,-0.0029554216374244,-0.0055374420905318,0.001609557387737,0.0016736595060675,-0.0099641498189153,0.0014029490316493,0.0121212779264097,0.0051887629629979,0.0035723114956736,0.0077584060120417,-0.0059289496711802,0.0050574969483928,-0.003838623607106,0.0051747780238734,0.001389083566947,0.0040623052676106,0.0114870557858259,0.0019049310477293,0.0041949803220233,0.0036895165126174,-0.002090425716768,0.0038964263033312,0.0029033463895074,0.0046502283606542,0.0032296739619394,0.0020099754804367,0.0032629088455744,-0.007052751780323,-0.0026435335208548,-0.0001799612685649,0.0051788685524126,-0.0046420616582359,0.0057456012560152,0.0075268655659315,0.0055486347106832,-0.0124497610221087,-0.0097533402419491,0.0007750089424109,-0.000278503046127,0.015587769348669,0.0042894366245094,-0.0018991501715839,-0.0060154184673346,0.0001444492950875,-0.0008754210837279,0.0001443967900901,-0.0021110799712428,-0.0014769335929156,-0.0065513682678754,-0.0027727201308723,0.0015859632846365,-0.0106494094847384,-0.0150713049290733,-0.0446103806157364,-0.0051221886622899,0.0079577026250239,0.0155965763140123,-0.0087511021435244,0.0103342047857726,-0.0147122875030338,0.0066386737624371,0.0038859013169637,0.0002875663094079,-0.001299702487803,0.0029359094619125,0.0020145908830819,-0.0091663238335692,0.0023187522282611,0.0129609082699007,-0.0020525016096841,-0.0196789168635557,-0.0049323581097958,0.0004650109580843,-0.0019888352987259,-0.0099960113635438,-0.0108798493264116,-0.0131869101844339,-0.0143809783191792,-0.0084675628634587,0.0047727983980582,-0.0011584328526064,-0.0166486895638186,-0.0177856321740472,-0.0216652980276102,-0.0276258982486839,-0.0289616955084581,-0.0338533475792025,-0.0300305155410918,-0.0327125177520794,-0.0292520773416399,-0.0243055189684906,-0.0192129437366068,0
5,0.0319951512054507,-0.0114098178708538,0.0099931977351332,-0.0070940300919105,-0.000908666439968,-0.0002557888172014,-0.0049598669240602,-0.0013277220139885,-0.0051359908977079,0.0019876218511726,0.0036496970065884,-0.0093294919792046,0.0083783065144638,-0.0014489276975483,-0.0135060890865501,0.0051594737860686,-0.0097142562834775,-0.0128359084469629,0.0075937369381722,-0.0106559788155095,-0.0020708378371584,0.0048651286775515,0.0035624415965825,-0.0037788886210331,-0.00876124792514,-0.0060085467967954,0.0011123438595329,-0.0067221175230431,-0.0004298175499565,-0.009184155071878,0.000313185652294,-0.0050783016191182,-0.0150767666099473,-3.44740868034524e-05,-0.0090100830861082,-0.0012518845401849,-0.0003903958240805,-0.0067949369325586,-0.0061212082426724,0.0016080684443889,-0.0113891327222755,-0.004481350242847,-0.0216380723818596,0.0056886731060302,0.0125130921967736,-0.0068558483367114,-0.0032534219479388,-0.0047333238881518,-0.01316765200117,-0.004379605439166,-0.0185243228696711,-0.0133952646311085,-0.0206543695266847,-0.0251834146461356,-0.0217687986645057,-0.0268746986628258,-0.0249725250471105,-0.030506083039887,-0.0374331215581305,-0.0354497920455045,-0.0273522113514041,0.04815540654932,0.0290432091061131,0.0307799626365202,-0.0202138349741994,-0.0073046935628214,-0.0279686277121875,-0.0177877374330465,-0.0426903131847939,-0.0191129773614257,-0.0494986196817147,-0.1190967206864209,-0.0578167066648798,-0.0516939252336447,-0.0565308296185253,-0.0658422214299516,-0.0446471423042188,-0.0672317624624098,-0.0488731172474894,-0.0414331228334654,-0.0447603373957766,-0.0546438169908543,-0.0394744767967178,-0.0143500061255425,-0.0307902558397543,-0.0252488989026163,-0.028147688151226,-0.0269831133242257,-0.030568054498088,-0.0053193301163779,-0.0061879107115281,0.0068289924234208,0.0184490597971859,0.0265273186855921,0.0250621255957454,0.0492584255644335,0.0672166993530353,0.0830135993180424,0.1006659431208707,0.1105566537650127,0
6,0.0268473540356394,0.0084030494350539,0.0026882359140423,-0.0011093897025976,0.0017253015456064,0.0033278069632263,0.0097390936564457,-0.001319099619093,0.0082922897318296,0.004848409902519,-0.0067422641769359,0.0095867805378238,-0.0032013936643286,-0.0111551440131778,0.0037922153504047,-0.0042104666915266,0.0090655644829006,0.0134861430848237,0.0014749829350509,0.0120666551050219,-0.0111777338068783,-0.0031048432936749,-0.0071852055800293,0.0025689892792001,0.0046833108455721,0.0094132913365661,-0.0073842035249245,0.0019536181208139,0.003950651607298,0.0028528953293689,0.0010515366737635,0.0022431514685557,0.0049056308552876,0.0007163065574113,0.0144266226744669,-0.0083022067182339,-0.0051562954068176,0.0077892892118962,0.0071515423012927,-0.0045848165032577,0.0086907786440306,-0.0096001339254095,0.0110033800185031,-0.0059567768085421,0.0011138757889954,0.0015017572547082,-0.0022343539837011,-0.0055640705297457,0.0041737817115567,0.0046867723364832,-0.0013392221114119,0.0046191674584627,0.008178845743381,0.0074840549076475,0.0027477548832051,0.0061457525953143,0.0049561466264411,0.0012723704600558,-0.0009779062150327,-0.003495271473425,0.0040106066673182,2.308627597865714e-05,0.0130226404732782,0.0094845755891933,0.0059646322510187,0.0015289661480953,0.0119427838742445,0.0015493618025795,0.022076737760477,-0.0054921187590706,0.0024798365270111,0.0508025036667196,0.0092158319831399,-0.0072924613770741,-0.0078335014624412,0.0101295725276848,-0.012210037414527,-0.0021043075397362,-0.0024572689013585,-0.0084316810335381,-0.0048543100450453,0.003625276206119,-0.0055482747112307,0.0141758340701205,-0.0083108732276044,-0.0090962610831882,-0.0099878893439833,-0.0138356877829986,-0.0068946290744469,-0.018374491437222,-0.014236569840262,-0.0207131900652298,-0.0244237582294638,-0.0240268325879835,-0.012276257818221,-0.0227021069759462,-0.0286436284123441,-0.0306625982903259,-0.0303520436656374,-0.0362663831625108,0
7,-0.0292409416491963,-0.0078290969960517,-0.0200756871724613,0.0020141430078603,0.0009454789736998,-0.002964597939929,-0.0124641732255556,-0.0023989277798347,-0.0088316795902839,-0.0012414342244957,0.0044881149372628,-0.006497434817664,-0.0027422179434282,0.0151229029730205,0.0026245613425523,-0.0065389916593109,-0.0073774464359291,-0.0135209790596777,-0.0171606029715564,-0.009079381807752,0.0080853745686203,0.0003046316078323,0.0008853958083032,-0.0064982056192092,0.0075198264397829,0.0088401988675904,-0.0010633227905744,0.0072793582640219,0.0026259113814074,0.0044552133248657,-0.0026015374863885,-0.0019076123268989,-0.0073646071700991,0.0067025378795817,-0.0003591695085997,0.0195762006391133,0.003865850783259,-0.0140421333215518,-0.0135159349801612,-0.008369935538486,-0.007777717979315,0.0059987423030449,0.0079118996803179,-0.0023641871948796,-0.0142947392921069,-0.0026231071896982,0.0024812089564048,-0.0033004469288133,-0.0021770336555795,-0.0046768637268921,0.0059710943312597,-0.0012743637811045,-0.004262651072004,0.0027005272018975,0.0013555996929341,0.0011077001946866,0.0024080540426996,0.0052096330458948,0.0067011650248082,-0.0008179753223136,0.0087274836911456,0.006441070997994,-0.0162776765432713,-0.0114695104426133,0.0142330471645378,0.0006439490256555,0.0035901620235459,-0.0002360615621956,0.0027561895169523,-0.0071589481801251,0.0179441377070477,0.0940238733360608,-0.0210173352662418,-0.0023006866297919,0.0185975214575947,-0.0085973454097143,0.0021261772674494,0.0110692003878044,0.0087492616656824,-0.0013147111798654,0.0017387366258806,0.0007093260495076,0.0074497960911363,-0.1048501013297592,0.0004763419374182,0.0111058841653806,0.0011764283832212,0.0026098534671211,-0.0035376026036755,-0.0074936133976723,0.0010268860559683,0.0007901953796811,0.0018079720018933,0.0032412988528096,-0.0001818749324721,-0.0049438295704429,-0.000417483825883,0.0001266720309749,-0.0038073963239657,0.0019900662801707,0
8,-0.0818335953878406,0.0089307781881697,0.0323467334757657,-0.0089884993014038,0.0010152023285487,-0.0017507385139169,0.0034881514683956,0.0025928682650219,0.0040750826165701,-0.006300933186951,0.0053628472250032,0.0081636307301482,-0.002481125934076,-0.0045019311039677,-0.0027363625308363,0.0052058974855206,-0.0077337762669962,-0.0013657417655392,8.612161069062762e-05,0.004431300484922,-0.0028248230490506,-0.000869362394402,-0.0008912361500467,-0.001964539942598,0.0016097515992195,0.0044643324406932,-0.0017457925560394,-0.0001757960637108,-0.0004825716768027,-0.0008929911667917,0.0011329616928602,-0.0046981886744098,-0.0044597977664339,-0.0025679527212523,0.006692405800316,0.0120986520822331,0.006276901397639,-0.0039762309748392,-0.0019368360424932,0.0051282985352179,0.0004277652097905,0.0084740015152458,0.0014937574997022,0.0160947527230805,-0.0031701126621631,0.0208730064101472,0.0072800063296146,0.0092409294058551,0.0212927497976038,0.0184068937499794,0.018543952129933,0.0222002516627719,0.024697391987577,0.0323418087080481,0.0309137655817807,0.030679938725565,0.0293837390899322,0.0355123832761845,0.0481023291093217,0.0700470021204437,0.0672154975895371,0.0013723508498314,-0.0765657372506927,-0.0506472743820654,-0.0102167752858725,0.0161977947222598,0.0064110036134747,0.0321941423484468,0.0285963169141565,0.0473783635439151,0.0609133105986792,0.0643310985129957,0.0902274416168212,0.0759226587831394,0.0854077083908635,0.0744858330226242,0.08112191975229,0.0786108116509069,0.0806323371972829,0.0816779658788625,0.0806705053658221,0.026576435553418,0.0725226904573908,0.0501755742880717,0.0720414676201622,0.0736572939276645,0.0677787275522991,0.0702727296873141,0.0699088354529029,0.062790897908979,0.0552187601873616,0.0567527618103221,0.052488346074958,0.0449040119255946,0.0299889554496452,0.0245449961270736,0.0114460900340389,-0.0042909154643446,-0.0328303636344477,-0.0675127493812189,0
9,0.1707957721872816,0.0018344007569003,-0.0445936365291203,0.0064178175285854,0.0030567391374428,-0.0003940701382924,-0.0051404917571836,4.288373461282919e-05,0.0032076247224351,0.002412291284625,0.0050536850182052,0.0017231143727243,0.0074734754504194,0.0070721385277231,-0.0022314200340502,-0.0061424903116783,0.0027649361351462,0.0001143029484682,0.0002107333267178,-0.0008657226139099,0.0014635486431067,0.0002418314745487,-0.0007829395274329,8.842271881666857e-05,-0.0045919199370989,0.004188300661964,0.003819680184581,-0.0023392767614958,0.0033264986967853,0.0002958836094913,-0.0032995010482861,0.0034214741389567,0.0043213244929492,0.0018475595699645,0.0043878984482583,0.0033470968170931,-0.00245985009239,0.0051730764982659,0.0061858441059772,0.0037388025007459,0.0039580808652549,0.0020445087362721,0.0081763929981405,-0.0019751930955984,0.0044607677430438,0.0067948128339209,0.0020615555028088,0.0077294857098697,0.0034005946023172,0.0004336668130939,-0.0037836982159534,0.0012872037184459,-0.0052710866666872,0.0027926953657847,0.0026655050141957,-0.001293842651645,0.005988169787598,0.0106195181012413,-0.0008149218458606,-0.0173033241258674,-0.0195359425398616,-0.0132566526951944,-0.0053643194128952,-0.0303817781184133,0.0353839045400351,-0.0157717976745183,0.020468586082294,-0.0028427131785521,0.0250336867607628,-0.0172508426748739,0.0191180848760421,0.0053602291038732,-0.011006614932937,0.0062017213427427,0.0127525458879753,0.0022596948064849,-0.0275339956134692,0.0042828702458808,0.0092017221647962,0.0002697349104024,-0.0003695826223382,0.046684694740249,0.0026002653664254,0.0024601064811193,0.0215711370266827,0.004560097496293,0.0030125720732478,-0.0104936895821809,-0.015431972957932,-0.000417258018734,0.0026804557074961,-0.0021429014115058,-0.0030209125202598,0.0033975630306565,0.0092137360592564,0.0011561595125831,0.0026189671107504,-0.0006875343568008,0.0016230607392109,-0.0159939533879299,0
10,-0.0401848357791754,-0.0030953494295955,0.0309684125813158,-0.0050249403579473,-0.0071439921217018,-0.0024527095859217,-0.0025128279346056,0.0006679059245996,-0.008835263617794,-0.0042978627786893,0.0031949121455265,0.0080353288175168,-0.0045135891440883,-0.0029805770122663,-4.571158055661711e-05,0.0069377351276592,-0.0059868922538112,0.0042393638214981,-0.0036972753215276,0.0008978061779203,-0.0001791235586263,-0.0032205648875909,-0.0038061507141903,0.003936221020409,0.0020921383434123,-0.0002566572206416,-0.0002252617750473,-0.0021738934810834,-0.0069926672458731,-0.0014386438427342,0.001792081782574,-0.0005650896510063,-0.0053155743315926,0.0053565815118301,-0.0072521279840297,-0.0054116193810651,-2.2343581223702965e-05,-0.0091148468046565,-0.00791261359273,-0.0052908400813227,-0.0075839709602168,-0.0032614271211831,-0.0157564737888266,0.0023446887437879,-0.0092944899169303,-0.0148273688872233,-0.0112932985204525,-0.020116304529823,-0.0171686316663152,-0.0245016795093255,-0.0139465894160295,-0.0182327110243701,-0.0152224281025633,-0.0248178142627161,-0.0240413320823229,-0.0316014964632933,-0.0304035849866506,-0.0392956058547526,-0.0380443129425259,-0.049487506999981,-0.0376278144400757,0.0045762129272885,0.0862834177878735,0.0976540045985821,-0.0218261597267772,-0.0032131405228866,-0.0056217008309326,-0.0409483690140937,-0.0346769473669882,-0.0389566658023846,-0.0670807621522138,-0.060459821937976,-0.0695603445125292,-0.0835131365630364,-0.0959849078295564,-0.0658947471553101,-0.0640098051864275,-0.0857356072025044,-0.0800119056408742,-0.0689254865526957,-0.0804303170970376,-0.0813283907373209,-0.0695030484578628,-0.0574137516217927,-0.0902249460120439,-0.0770619613150995,-0.0687538889555517,-0.068296862748268,-0.0546690546364241,-0.070624183934147,-0.0553187035670778,-0.0306483475620148,-0.0499228330871068,-0.0458069220299435,-0.0396582792110349,-0.0251625849314569,-0.0111138161898964,0.0081301136861561,0.0305255541623201,0.0839655143773152,0
11,0.1016546121593291,0.0006792998671785,-0.008942008296847,0.0031258518595964,0.0003672934156519,-0.0016611735879458,-0.0037598087978507,-0.0011225090154746,0.0021512211441953,0.001670115095068,-0.0014320543481917,0.0007228045308806,-0.0046875532939073,0.002086211997633,0.0058303655189187,-0.0079437392909234,0.0007293469303667,-0.0046008666105896,-0.0039004008383626,0.0093079021618052,-0.0032289283828963,-0.0016175934455791,0.0035927696569216,0.0013532223804087,0.0010714528387967,0.0061385058207185,0.0042362019573101,-0.0047018215943128,0.0028289834926151,0.0016479562380924,0.0043426676851565,-5.801001308840788e-05,0.0082859698018736,-0.000444673805981,0.0046284923429543,-0.0013217036371146,-0.0031433169389019,0.0010749077735315,0.0015866184564187,0.0026726548568177,0.0027471619958912,-0.0035603984280934,-0.0016675673942713,-0.0092317854000472,0.0010221611406975,0.0081716602224531,-0.0146483107840809,0.0008574722118468,0.0029172250984767,0.0033643032430879,-0.0081952161593136,-0.0022739529031098,-0.0027762912460984,-0.0039828935887825,0.0045816223329718,0.000909351674977,-0.0026698652281258,-0.0024862057173488,0.0004732815335575,-0.0290161015296138,-0.018782377293408,0.0189333114441235,0.0281795262225106,-0.0599402423835982,0.0332675263577939,-0.0238360208573437,0.0042762226699749,-0.0124680402568082,-0.0036476977310774,-0.0084486363988402,0.0056160008660821,-0.0088780533963424,-0.0095447513004496,0.0037222248712568,-0.0006706378949859,-0.006776635033298,-0.0022422913172493,0.0001776203316073,0.0079486303898406,0.0028507320750087,0.0122297881976175,0.0021657887055329,0.0335354785142735,0.0093905306491156,0.0052169334232245,0.0017510268197336,-0.0036987601112843,7.506215724024896e-05,-0.0081280379822359,-0.0001977481313274,-0.0015836521798809,-0.0013588261725104,0.0009932729958834,-0.0026527966815736,-0.0008547521578889,-0.0017794667318219,-0.0029877595184958,-0.0095382445965217,-0.0112416537587501,-0.0075635807903785,0
12,-0.0338552323549965,-0.0103323265588326,-0.0114290504613085,0.0052517322333216,-0.0021951293066244,-0.0059167781928103,-0.001193772934452,-0.0029646710049147,-0.0094883913308008,0.0022342045893253,0.0020731541269737,0.0063163913182657,0.0053289689634621,-0.0063119112731692,0.0024299885341023,0.0077444265599259,0.0138297280593325,0.0102898663006906,0.0088016646970558,-0.0020751262331494,0.0037232059813191,-0.0017026205923283,-0.004463940061407,0.0058261201803022,-0.0029902736388433,-0.0060563866449166,-0.0019376045306264,-0.0019234081939605,0.0015559339704604,0.0110440577911205,-0.0023267077313136,0.0054901562371289,-0.0128882141250562,0.0006197791143617,-0.0070743800889086,0.000860207078838,-0.0006977228737957,0.0004210386798913,-0.0023265710994496,-0.0064067736630654,-0.0061470139019053,-0.0056132775024628,0.001039882386348,0.0026990730923812,-0.0075086865686529,-0.0119200917519744,-0.012290529314028,-0.0148201336922502,-0.0219050405132356,-0.0207842994778162,-0.0094464232005191,-0.0221238540355922,-0.0237279327379644,-0.0221016184729577,-0.0315930885739699,-0.0310918933434235,-0.0290975733756289,-0.0270555868770236,-0.0332331397371563,-0.0266282428002441,-0.0292030180445769,0.0519210346755865,0.0266793140460797,0.0451924458708565,-0.0253416092875074,0.0041509944884568,-0.0297137528516476,-0.019250654156512,-0.0438132052102189,-0.0343770940596892,-0.0540793818339287,-0.0406386632267688,-0.0615292311815511,-0.0485647530040052,-0.0543949324571833,-0.0561453737899351,-0.0436872661592052,-0.0493389810020252,-0.0581022962197282,-0.051486280988838,-0.0371058526683541,-0.0566976864476376,-0.0406857198674795,-0.0309996737964046,-0.0320777487440856,-0.0318761158841377,-0.0330315359503401,-0.0238385863370706,-0.0157058995595419,-0.0232935944744062,-0.0152514455330027,-0.01309167815807,-0.0042527861845407,0.0048843087692009,0.011980936145692,0.020628921662915,0.0348369062915624,0.0505513021725448,0.0692552746839756,0.0822668150633731,0
13,0.0026141946191474,-0.0119706737504776,-0.0064714448585416,-0.0102161180865118,-0.0017835776583276,0.0067857943435715,-0.0087178492357348,0.0030053230608487,0.0069832705856777,0.0097556341086767,-0.000327598110436,-0.0069980604927683,0.0043224499151881,0.002583601209039,-0.0061706073451235,-0.0018437076652206,-0.0108395653069633,0.0001492219319992,0.0012195650016688,0.0040461309623068,-0.0017316594066801,0.0060534310746976,0.0013902099185689,-0.0031757128626855,0.0018180141527291,-0.0003180656619362,-0.0025288821915691,0.0089391816323644,0.0022586272806255,-0.00707262860112,0.0054887939020624,-0.0003412138352691,0.0120254552211073,0.0028230295282603,0.0012343924732673,0.0048052801651106,0.0025445637929805,-0.0070374870220239,0.0009097017790861,0.002415745540082,0.0002570302887461,-0.0040821495028233,-0.0035256615767923,-0.0009544491809431,-0.0050487389928567,-0.0063590477326019,0.0022305562148904,-0.0060567226079004,-0.0032560259611262,0.0002331826123719,-0.0046518180810814,0.0015077296422793,-0.0032084337386666,-0.0014101729074754,-0.0055168338065238,-0.0016508699871225,-0.0119002316724558,-0.0021812065029528,-0.0047798300574519,-0.0008085371455177,-0.0147780766114156,-0.0118355641516305,0.0016699533211852,0.0039608881011688,0.0054185743688832,-0.0135196272360716,0.002667643581503,-0.0059813345125328,0.0097997849491636,-0.0064114004397735,-0.0044860344267618,-0.0021457614948526,0.023051762154787,-0.0176604520312797,-0.0170449101965137,0.0103500172817801,-0.0115288349890336,-0.0046255294689398,0.00174200753101,0.0016784479396284,-0.0049028329276281,0.0017982700913956,-0.0005453849848187,0.0287442932821248,-0.0066155220509791,-0.0018555657343446,0.0009401530717646,-0.0020659415277342,-0.0052536038666523,0.0024117702715488,0.0003457268843402,-0.0006244092902186,-0.0015404695993918,0.0008043295093654,-0.003070264949159,-0.0034378070398884,-0.0037411239602353,-0.0023836648847602,-0.0031769280212426,0.0040336218209605,0
