,ST_99_abdomen,ST_100_abdomen,ST_101_abdomen,ST_102_abdomen,ST_103_abdomen,ST_104_abdomen,ST_105_abdomen,ST_106_abdomen,ST_107_abdomen,ST_108_abdomen,ST_109_abdomen,ST_110_abdomen,ST_111_abdomen,ST_112_abdomen,ST_113_abdomen,ST_114_abdomen,ST_115_abdomen,ST_116_abdomen,ST_117_abdomen,ST_118_abdomen,ST_119_abdomen,ST_120_abdomen,ST_121_abdomen,ST_122_abdomen,ST_123_abdomen,ST_124_abdomen,ST_125_abdomen,ST_126_abdomen,ST_127_abdomen,ST_128_abdomen,ST_129_abdomen,ST_130_abdomen,ST_131_abdomen,ST_132_abdomen,ST_133_abdomen,ST_134_abdomen,ST_135_abdomen,ST_136_abdomen,ST_137_abdomen,ST_138_abdomen,ST_139_abdomen,ST_140_abdomen,ST_141_abdomen,ST_142_abdomen,ST_143_abdomen,ST_144_abdomen,ST_145_abdomen,ST_146_abdomen,ST_147_abdomen,ST_148_abdomen,ST_149_abdomen,ST_150_abdomen,ST_151_abdomen,ST_152_abdomen,ST_153_abdomen,ST_154_abdomen,ST_155_abdomen,ST_156_abdomen,ST_157_abdomen,ST_158_abdomen,ST_159_abdomen,ST_160_abdomen,ST_161_abdomen,ST_162_abdomen,ST_163_abdomen,ST_164_abdomen,ST_165_abdomen,ST_166_abdomen,ST_167_abdomen,ST_168_abdomen,ST_169_abdomen,ST_170_abdomen,ST_171_abdomen,ST_172_abdomen,ST_173_abdomen,ST_174_abdomen,ST_175_abdomen,ST_176_abdomen,ST_177_abdomen,ST_178_abdomen,ST_179_abdomen,ST_180_abdomen,ST_181_abdomen,ST_182_abdomen,ST_183_abdomen,ST_184_abdomen,ST_185_abdomen,ST_186_abdomen,ST_187_abdomen,ST_188_abdomen,ST_189_abdomen,ST_190_abdomen,ST_191_abdomen,ST_192_abdomen,ST_193_abdomen,ST_194_abdomen,ST_195_abdomen,ST_196_abdomen,binary_label
4,0.0592806667054589,0.0577645089790561,0.0242624682128317,-0.0146931428978395,-0.0583098282461224,-0.0050691154393558,0.0013399844836736,-0.0453938558093984,-0.0030478463061132,0.0478925716059925,0.0593533203592234,0.0564038661441219,0.020203112615649,-0.0569359583616204,-0.058967138576005,-0.0029471393316795,-0.0527714804650731,-0.0056467678779968,0.0592083171897199,0.0588048911391751,0.0593403325489386,0.028878229163973,0.0011060842975781,-0.0585148610707718,-0.0589751873869216,-0.055617093219845,-0.0084721848965332,0.055107858454623,0.0590321976182937,0.0593800113806841,0.0312881178725629,0.0544311221165124,-0.0063032446664599,-0.0585721858071855,-0.0546730149296156,-0.0115587439757668,-0.0400995532370942,0.0471252566735115,0.0455373877076197,0.0294822054523036,0.0590402095308135,0.0449404352581357,-0.0402195554343379,-0.0584860681314564,-0.0576566447619234,-0.0543865559284263,0.0317890302375211,0.0568106398761112,0.0301137573477697,0.0591856488352585,0.0535322197249876,-0.0371980979473449,-0.0505674221530393,-0.0295812499192477,-0.0589687417201425,0.0181134312627626,0.023777631123279,0.0592042433471855,0.0593009142089767,0.0551318736809396,-0.0338532920021506,-0.0580287657342885,-0.0488255842750816,-0.0579678343702406,-0.0590134714490527,-0.0155276625172891,0.0553100065359902,0.0591175634832477,0.0592031243938084,-0.0007243236950854,-0.0045672611617051,-0.0434904305904978,-0.0561805020990874,-0.0587615470641854,-0.0298892869823441,0.0195076392547534,0.0563579044129547,0.0592399596576071,0.0003362083457259,-0.0002977153582291,0.0143034587559049,0.0042007184406304,-0.0316252095509947,-0.0295601786129108,-0.0002971038830188,0.0254771444713583,0.0581580799504103,0.0518127679385465,0.0549844176332907,0.0002328234031132,0.003336972418481,-0.0378190349067671,-0.0442084129399955,-0.0298984240891082,-0.0582899465164741,0.0299752970478951,0.0548907623968815,7.7593063180405e-05,0
5,1.9350686295427064,1.885892639047748,0.726009407612245,-0.5187777770583931,-1.9031633436820257,-0.1555438575968494,0.0846932803419036,-1.4384841398333033,-0.0644542212942501,1.542150508421951,1.938454874019668,1.8413641264696567,0.6293435877302794,-1.858882100022629,-1.9240402500775031,-0.0635157105196683,-1.665049251614101,-0.1295287490554375,1.933953248095053,1.921052461412119,1.937226862506788,0.9428720164981508,0.0436872928176795,-1.908948914060735,-1.9254716981132072,-1.7850780880571586,-0.2453446654125237,1.7379190307814594,1.927889741087986,1.939113341265325,1.024807192136666,1.7833702593509708,-0.181358840181865,-1.912849552030408,-1.7371005148811636,-0.3721078816104406,-1.3557775740515972,1.511189519044451,1.362342144380534,0.951641307365064,1.930967080180372,1.5339083508523748,-1.290737760807309,-1.7700611800580146,-1.884227938563333,-1.7621049767423775,1.0366770599484492,1.857501659227255,0.9866414804586428,1.932877331096341,1.7379414869845131,-1.222321229361892,-1.6338657692978429,-0.96493591482874,-1.9258254008258853,0.5796831565773004,0.7924865626000536,1.933542833544124,1.935843964671246,1.8005709994432426,-1.0672114063443805,-1.88522123265111,-1.6071592434729334,-1.890918243539768,-1.925571212688736,-0.5188940318118948,1.7956564787192046,1.929897186846116,1.93320573667671,-0.0033629314414686,0.1007770510310646,-1.4144410490127632,-1.8312385585189304,-1.9198735560109368,-0.9765276136987188,0.6118916477937504,1.8424425642652305,1.9341591455688016,0.0156078258958014,-0.0100511293767392,0.477824981004922,0.1638607350602951,-1.0288251551810068,-0.9657201494463512,-0.0116710155785775,0.8469046490333721,1.9035971873365567,1.6722275028612443,1.7938278310121425,0.0342451690821257,0.1666906983610382,-1.1578112149280697,-1.4876551925131958,-0.976639605570542,-1.9033941716505047,1.030125284117975,1.7886605281220456,0.0081278733681209,0
6,5.8188024904364553e-05,-7.108285029333918e-05,-0.0002606895210038,-3.319456404213561e-05,0.000141998696194,0.0060185997543428,-0.0010337412040123,0.0040641468955916,-6.84680776063778e-05,0.0075105436104426,-9.37330752130974e-17,1.9369459527398545e-05,5.570411632679622e-06,1.2931173827385664e-05,-9.687919809857076e-05,-0.0043526980898651,0.0033475188587946,0.0012269011472144,1.2914890869155611e-05,8.406241310839509e-05,2.5859170954685552e-05,-1.021437252721093e-06,-4.203064734702276e-05,2.581727821372665e-05,5.815456190257953e-05,0.005246895586778,-0.0002055898951893,-4.796754652873689e-05,-0.0001356913474151,6.466297656354442e-06,0.0018935506979805,-3.9098136322392994e-05,-0.005391940135013,0.0001486767766876,0.008585659558249,-0.0002490773112624,0.0002001394520053,0.000462735344304,0.0117074904672654,-0.0030651294002207,4.515750291892608e-05,-0.0009823761714836,0.0079230874130643,0.019432905439017,0.012128378596675,0.0014123012736626,-0.0006166680524378,-9.7601603269092e-05,0.0022297859710025,1.29057236882063e-05,-0.0003432798119086,0.0017430834448907,-0.0031907403938691,-1.9380596147130807e-05,-1.2924655719396658e-05,-0.0025294776365195,4.619616709029286e-06,6.452778566322802e-06,-1.525247857198643e-16,-0.0002395349138323,0.0023763217459992,-0.0006264652505537,-6.517290371184978e-06,-7.09915584579716e-05,1.9374087803518675e-05,-3.485477178423093e-06,-7.118404959582297e-05,6.458112681076824e-06,6.466046788135481e-06,0.0009118717947059,-0.0017800078586008,6.585966622338156e-05,-1.2937363753312277e-05,1.9393249856315425e-05,-5.1644556340975046e-06,0.0001368428975114,-0.000116522200716,-2.550095928744299e-16,0.001435351014444,0.0002653549932043,-0.0007796240626343,7.197492655262751e-05,-0.0003501686116882,-6.969000851768933e-07,-0.0001356343813781,5.195176278816124e-05,-2.7097562071959962e-16,-0.0057677510297246,-0.0008858025888714,-0.0013043478260868,0.0028357399358694,-0.0031637206919332,0.0066811307923966,-1.73595425857318e-05,-3.87094276808978e-05,-0.0006260803288285,-0.0030886980846185,0.0016229882381849,0
7,-0.0627331561831242,-0.0611700237158237,-0.0240366577268874,0.0163280156422989,0.0616919790100111,0.003023922325554,-0.0035496998815861,0.0470841411658107,0.0035833886953102,-0.0540499107350773,-0.0628511576483669,-0.0597483261558726,-0.0213071726457232,0.0601622862315326,0.0625000000000002,0.0031025928348889,0.053301780482308,0.0012399532870783,-0.0626953377243963,-0.0622773154345057,-0.0628313206278606,-0.0306023053450906,-0.0019981583793738,0.0618259270016459,0.0625226156629619,0.0576186867214676,0.0118032786885244,-0.0569991502891759,-0.0624761732455435,-0.0628718121152554,-0.0316821881030287,-0.0580476997263132,0.0045182491866887,0.0618947885557667,0.0548539016622198,0.0151619326842618,0.0435464710895334,-0.0495054516007751,-0.0399554061914303,-0.0305489745460179,-0.0625560436866587,-0.0342849283847772,0.0408291285967545,0.0527750679957879,0.0587421895697239,0.0475388382850257,-0.0347967074083314,-0.0603047772731416,-0.0316969395853631,-0.0626830999548301,-0.0563043661305889,0.0405162315930389,0.0537969164788178,0.031264059330465,0.0624260871251044,-0.0194585336934326,-0.0258472978182602,-0.0627016493302017,-0.0627937606528587,-0.0581681405616772,0.0325848141092446,0.0599210782952395,0.052236082326412,0.0612463536154065,0.062397478785374,0.0172532572614107,-0.0580538280840491,-0.0625855699930255,-0.0626818575659215,-0.0003233587924486,-0.0047769397588406,0.0461544540892269,0.0594536551286945,0.0622652608715326,0.0316404893321713,-0.0190143206092247,-0.0596205260330019,-0.0626988026584603,-9.698317665141334e-05,0.0003494919422692,-0.014865713058703,-0.0041941752654893,0.0333171517893551,0.0312880455824277,0.0003616916836746,-0.0272227237010436,-0.0617481646015071,-0.0538560519356236,-0.0580944252628312,-0.0002972356414386,-0.0089603889014769,0.0414553250010112,0.0502483727858554,0.031666709689077,0.0617157308662526,-0.0336450124535543,-0.0577334006760171,-0.0002586435439338,0
8,-1.915420473133296,-1.8536791837103952,-0.3082598696552394,0.9280535178986484,1.8145690662294829,-0.1826012360843033,-0.3484755890079077,0.969086499703517,-0.0733320227232668,-1.526562136148412,-1.9229829246057657,-1.828283284802076,-0.7704566700494077,1.5066757184883457,1.877622196961868,-0.3327080647982019,1.1080585716369031,0.1677976231366352,-1.9004068190623784,-1.9050870692609616,-1.923463318766,-0.9655995448785908,-0.6731144237117341,1.817394391196308,1.908962264150943,1.517646411058642,0.1922460360118245,-1.3541313762574347,-1.9140233776807112,-1.923594226889452,-1.03849200049049,-1.843939788870064,-0.604943216687233,1.8976651281852384,1.4792542298424345,0.3881565035772428,1.802817446995325,-1.4502899326141652,-0.6746338783687712,-0.687908874356872,-1.902150142246133,-1.0070900707965758,1.0142499659075412,1.1642674867077114,1.7442701972719223,1.3451009989764051,-1.7019068207643913,-1.9127506734510624,-0.9701193064866852,-1.9164418919790924,-1.7376176381053543,1.4397381191432397,1.3495746755972948,0.8403214271871,1.805787660831184,-1.3735465384362031,-0.9371539371287806,-1.918062617763209,-1.923770724652652,-1.704666399078114,1.170071621540892,1.901070157649657,1.2682425474784604,1.8303301752846115,1.905054053704971,0.2454402420470261,-1.7864607937668655,-1.918847356048668,-1.9177971471801567,-0.1848771559947485,0.5189529051902696,1.15162278217574,1.3968665704989291,1.903402222466433,0.9681827571737516,-0.3891805163082527,-1.7476905947163657,-1.9171687915384408,-0.1124875538256629,0.0195068280370203,-0.7339486637375706,-0.4631403314772526,0.9673204010433856,0.9580697158196316,0.0207972718113,-0.4569482235744113,-1.8653459976367428,-1.6828706846941217,-1.778924364097192,-0.2074248523886205,-0.2327126289987022,1.03355444997236,1.517452155046792,0.9685599323687708,1.913413461848633,-0.6741898384440543,-1.767169146690495,-0.2042443405559542,0
9,0.0758319271227315,0.0732928807294396,0.0112113169267541,-0.0367101966293955,-0.0718061588707231,0.007914318951343,0.0124225885043077,-0.0331207984383015,-0.0020093008121263,0.0607518952624908,0.0761119049312396,0.0723901267408301,0.0306076341306233,-0.059029515404261,-0.0742805104887877,0.0123948259892347,-0.0395060255339459,-0.0179508140413548,0.0751582074131473,0.0753328548242127,0.0761423288769362,0.038206925085982,0.0282275270162272,-0.0716945815987349,-0.0755363142930991,-0.0541207563302824,-0.0093791991400162,0.052717704136173,0.0757997712631574,0.0761471212042833,0.0397942522281813,0.0731135149224554,0.0249549626833662,-0.0751011648502244,-0.0538396439115468,-0.0148538292393412,-0.071488521034011,0.0538435954536252,0.0158211077360563,0.0218130878527118,0.0750517698515609,0.0373761387377121,-0.0466528024001091,-0.04845951585707,-0.0731515045780268,-0.0525538034957696,0.0700437903605776,0.075927540569733,0.0381793662367159,0.0758275795315222,0.0685847156282991,-0.0583626171352077,-0.0478740238853402,-0.033231262193625,-0.0711049934407373,0.0553975363941769,0.037237900459348,0.0759169398342928,0.076158256288415,0.0666360234614739,-0.040110718007607,-0.074626865671642,-0.0504490413065864,-0.0724113896274877,-0.0753587435258256,-0.0094502074688796,0.0703492548324264,0.0759603213556871,0.0758984572012365,0.0132124402594632,-0.0157716786689988,-0.0463474229112607,-0.0558260183322446,-0.0753492401078265,-0.0383073496659243,0.0136363947370221,0.0683014299863409,0.0759199875869561,0.0092780572330055,-0.0003430198692639,0.0276852433021703,0.0153424370710129,-0.038499129432934,-0.0379294324135973,-0.0008331826284652,0.0179356967056089,0.0740293534619134,0.064531564211493,0.0708448099727148,0.0077677133655393,0.0048392966266366,-0.0415807143146058,-0.0598167157799293,-0.0383071541966213,-0.0757220921155348,0.0293141698310944,0.0692723105015736,0.0150789186113429,0
10,1.914036891207789,1.8525224718738085,0.3093425093450801,-0.927397952775278,-1.813316895908501,0.1756773443034188,0.346864749356889,-0.9688919536554002,0.0863490922895453,1.5279353928950292,1.921579910388124,1.826985531013733,0.7709819035696558,-1.5056942423948532,-1.8759817092073985,0.3337081490021827,-1.111029577483461,-0.1409720409425018,1.8990765853028533,1.903729137972285,1.92202166998526,0.964922894417005,0.6724728447826538,-1.816000258172782,-1.9066683897647967,-1.5180694015300202,-0.1888591776404193,1.3548015514075045,1.912576003308284,1.92218457400031,1.0295513949931263,1.8426821321517,0.6072099299859443,-1.8962947161566404,-1.4699999353975954,-0.3872270041318295,-1.800977455259148,1.452980304826908,0.6114877528598205,0.7257470611399099,1.9013115029062075,0.9924032195741724,-1.0228269466793944,-1.1628642862218888,-1.76759002591092,-1.3483590095751432,1.7007289154956902,1.9114688390614627,0.9685863245988168,1.915041620958895,1.7370865259435335,-1.4383743306559569,-1.3488609573512975,-0.8396348049666008,-1.80464382880001,1.3722034121599365,0.9364328848754926,1.9166623648142884,1.922363256030164,1.7039736900029774,-1.173867762341274,-1.9016514140676968,-1.2669469101526347,-1.8291168650127785,-1.9036978675587355,-0.2454269986168741,1.7856195277261868,1.9174653199349017,1.9159219936115448,0.174245118899028,-0.5266932792735778,-1.1500467603630182,-1.3954615727953117,-1.901986515226933,-0.9675114424970142,0.3904326288204823,1.7473733953921942,1.9157464635754733,0.0988258570080043,-0.0200051776584037,0.7358098510125199,0.4597130163383081,-0.966967643384661,-0.957350522029786,-0.0208166481514975,0.456292981966244,1.8638027777957136,1.6940182214376698,1.7786204756177983,0.2080213365539451,0.2128706888856845,-1.039095848669929,-1.5180564100903466,-0.9679293744111308,-1.9120199224521128,0.6710417432254022,1.7668000569822702,0.1884412200215968,0
11,0.5647380569078885,0.5426154611661465,0.171987688117505,-0.059882941736321,-0.5492322388676248,0.0087546223184054,0.0545956908167848,-0.4011912614179208,-0.0175108803232236,0.412148438510699,0.5642005081885599,0.526308245578921,0.1747849984073955,-0.5348876604273753,-0.5551455771416762,-0.0512575540686716,-0.4533932572352807,-0.0221542900322868,0.5558504455637349,0.5589781890369678,0.5651489488247006,0.388621964779809,0.0272181104277424,-0.5459837996579212,-0.5592058671491339,-0.5076857303872987,-0.0598427841977964,0.4632006688046486,0.5514987432396631,0.5653923749418034,0.55140661000213,0.5007102828098524,0.0057779742775882,-0.5511435183389571,-0.4925061210778265,-0.1015703546108493,-0.3429512176226015,0.4004063394742171,0.5463904866541719,0.364228859896583,0.5617115983820711,0.4848386610867699,-0.2252843311059593,-0.3027928341161192,-0.3252434398847255,-0.5373650863576881,0.2284678916881461,0.5172494566844084,0.4637808993476535,0.5629386332838615,0.4428795346939302,-0.3437169511378849,-0.4863340718110358,-0.2758311045647763,-0.5497243817167822,0.2306857255780251,0.2447638898871559,0.5630855896549054,0.5640088321884199,0.4514825268991234,-0.3408222869773585,-0.5358977505376621,-0.4263350669325721,-0.5456791956011051,-0.5529719850690366,-0.0989405255878285,0.4669744837538583,0.5590562114127767,0.5652566373970284,-0.0343795068131697,0.0312687699435177,-0.3891168218759466,-0.4690421822745179,-0.5564763757894671,-0.2826764791323715,0.1888117246994587,0.4647313192255156,0.5620697457912024,0.0442760529140213,-0.0197851271762344,0.1055194740841068,0.113361163638267,-0.1801588380356901,-0.2826317012105415,-0.0185754514687267,0.218995512666489,0.5256161579637246,0.4942606997601081,0.4853726190014355,-0.0532763016639828,0.0507137413228416,-0.2054328627863396,-0.4235529937502024,-0.2827733966623215,-0.5495241966180863,0.29848992146775,0.5067925456829455,0.0049594899549313,0
12,1.4300638128673118,1.3741852936044818,0.4347723135500186,-0.1379448764349025,-1.3907281305871644,0.0231132167436782,0.1423323488179008,-1.0375800337124317,-0.0447855796737937,1.0907591399518743,1.428525800590947,1.3326110677091738,0.4236235083222838,-1.354434422784728,-1.406057533326444,-0.1218574102741811,-1.1591443609221914,-0.0623335852167341,1.4076520728399842,1.4154539046990886,1.431075612215872,0.99712510666908,0.0681424719413461,-1.3828056927098462,-1.4163498319979322,-1.3042875557887508,-0.1614471916151572,1.1707130718416794,1.3963053184546692,1.4316719259220938,1.3967756716812845,1.2683370259350968,0.0064979114563055,-1.395882299706525,-1.2975166835709622,-0.256260986320207,-0.870941042791106,1.0124360123781702,1.383564919537258,0.8768293234004917,1.42298000812835,1.223218788271738,-0.5696815764352924,-0.7764543992144145,-0.817077299836522,-1.3606252996281367,0.580487652781242,1.3104121390367367,1.185048942114738,1.4253816867780855,1.116271463084466,-0.8735235385988396,-1.2516828894931629,-0.6984529762135482,-1.3921469791848418,0.5858026480469005,0.626584685349869,1.4258349895464986,1.4279789267083307,1.1428165421516707,-0.866898767366066,-1.372496237979294,-1.078104511268395,-1.3814834654206571,-1.400562494349224,-0.2533922925311203,1.176814060791178,1.413232027072408,1.4313034257115882,-0.0888719305166626,0.082509049561344,-0.9837562402033744,-1.1863840715177465,-1.4090294971330308,-0.7179494528904812,0.4784212434914094,1.1761084174343104,1.419524037342574,0.1388023224238037,-0.0496602161672382,0.2707568299692773,0.2880436560645416,-0.4804714654653488,-0.7157573626203442,-0.0459994316273543,0.5588743351797856,1.3297215101600686,1.251505628730125,1.222150883862875,-0.1426388888888891,0.1206528381431052,-0.5157161347732879,-1.0835918525954469,-0.7147634197653557,-1.3887407178018203,0.7611353830658879,1.2810067731199086,0.011212197629532,0
13,-1.0718501516741835e-16,-0.0001098553140893,3.4601114461600506e-05,-0.0216764970573572,-4.518140333424223e-05,-0.0001871673392994,2.5860543615757786e-05,-0.0097139773340527,-0.0005301191751291,0.0012652332531243,-6.465503307287196e-06,-0.0001291297301836,-0.0314638626952792,-1.939676074073033e-05,0.000303554820709,-0.0008562897135122,-0.0024857813307877,0.0049900391564196,6.457445434469039e-06,8.406241310852126e-05,6.464792738881722e-06,-0.0300800341341056,-0.0002765280239063,6.454319553393238e-05,-6.461617989011478e-06,-0.0045796977529033,0.0011535877452296,-5.482005317563845e-05,-1.2922985468350406e-05,-8.85098938149238e-19,-0.0039884605703885,-5.864720448344686e-05,0.0054295537181356,-1.2928415363998452e-05,-0.0066023657400527,-0.0037037277273641,0.000690803914986,0.0012002197992884,-1.938861242173744e-05,-0.0826302232952675,9.676607768362722e-05,-0.0004060488175465,0.0048888585844811,0.0265309550420249,0.0313399370642474,0.0005636248202231,0.0092957512264071,0.0007287586377418,0.0112273275734129,-4.935589639891872e-17,0.0002849870136598,-0.0011992414100845,-0.0049282083411378,-1.1111541791014338e-05,6.462327859821637e-06,0.0011856926421184,-0.0053782270342322,-6.452778566547901e-06,-1.9368834254538977e-05,5.826524931039844e-05,-0.0022634796519153,-0.0074207069369724,-1.3034580742616229e-05,-5.80840023748841e-05,-1.2916058535562088e-05,-0.0004544294605809,1.2942554471712145e-05,2.5832450724395377e-05,-1.5615058948011335e-16,-0.0006337832331997,-0.0005037386308184,-6.585966622107148e-06,3.8812091260259055e-05,2.266185150767672e-16,0.0014839417707627,0.0001231586077601,-5.8261100357998885e-05,-6.465127104527644e-06,-0.0140690261595954,-8.413694906479348e-05,0.0067919791219318,0.0012104874011161,-0.0315598361133225,0.0003573419714529,0.0047342857881,-0.0002143010215017,0.001523848880681,-0.0032718408307632,0.0035949360541049,-0.0054783950617284,0.0034811625847115,-0.0096758753657188,0.0007778245523137,3.5945223867115176e-05,-1.9354713840282937e-05,0.0004151184788967,0.0001489309348974,-0.000265109632532,0
