,ST_99_thorax,ST_100_thorax,ST_101_thorax,ST_102_thorax,ST_103_thorax,ST_104_thorax,ST_105_thorax,ST_106_thorax,ST_107_thorax,ST_108_thorax,ST_109_thorax,ST_110_thorax,ST_111_thorax,ST_112_thorax,ST_113_thorax,ST_114_thorax,ST_115_thorax,ST_116_thorax,ST_117_thorax,ST_118_thorax,ST_119_thorax,ST_120_thorax,ST_121_thorax,ST_122_thorax,ST_123_thorax,ST_124_thorax,ST_125_thorax,ST_126_thorax,ST_127_thorax,ST_128_thorax,ST_129_thorax,ST_130_thorax,ST_131_thorax,ST_132_thorax,ST_133_thorax,ST_134_thorax,ST_135_thorax,ST_136_thorax,ST_137_thorax,ST_138_thorax,ST_139_thorax,ST_140_thorax,ST_141_thorax,ST_142_thorax,ST_143_thorax,ST_144_thorax,ST_145_thorax,ST_146_thorax,ST_147_thorax,ST_148_thorax,ST_149_thorax,ST_150_thorax,ST_151_thorax,ST_152_thorax,ST_153_thorax,ST_154_thorax,ST_155_thorax,ST_156_thorax,ST_157_thorax,ST_158_thorax,ST_159_thorax,ST_160_thorax,ST_161_thorax,ST_162_thorax,ST_163_thorax,ST_164_thorax,ST_165_thorax,ST_166_thorax,ST_167_thorax,ST_168_thorax,ST_169_thorax,ST_170_thorax,ST_171_thorax,ST_172_thorax,ST_173_thorax,ST_174_thorax,ST_175_thorax,ST_176_thorax,ST_177_thorax,ST_178_thorax,ST_179_thorax,ST_180_thorax,ST_181_thorax,ST_182_thorax,ST_183_thorax,ST_184_thorax,ST_185_thorax,ST_186_thorax,ST_187_thorax,ST_188_thorax,ST_189_thorax,ST_190_thorax,ST_191_thorax,ST_192_thorax,ST_193_thorax,ST_194_thorax,ST_195_thorax,ST_196_thorax,binary_label
4,0.059974050620655,0.0556199830257011,0.0117600797346331,-0.0576009655315617,-0.0592814332542395,-0.0124565703358562,-0.0050693367966821,-0.0032463496845046,-0.0206514902007901,0.0600672505372944,0.0597852406196127,0.0112025931928688,0.0056128354707898,-0.058873803002933,-0.0597223119147563,-0.0160581928952672,-0.0136541869584026,-0.0213489677146201,0.0579274416675846,0.0598143758598196,0.0598182393633858,0.0556048082188209,-0.0121995769227502,-0.0594002455890907,-0.0593948715297525,-0.0201556575533828,-0.0231893999314047,0.0441320535067104,0.0585985609645427,0.0599844951224241,0.0598970428858957,0.0008229802418903,-0.0208562784926598,-0.0594157355679702,-0.0591063915047086,-0.0216408876933424,-0.0573113268945409,0.0348574473754329,0.0575210291934685,0.0599020664116178,0.0598761050525911,0.0498831503512551,-0.0166033864419561,-0.059992750902901,-0.0590775955153529,-0.0590605766115971,0.0211500875884932,0.050761087981508,0.0598924412231264,0.0600144519858578,0.0455919683798725,-0.000186104825992,-0.0580234137507277,-0.0592133390337752,-0.0598286176232823,-0.0190385497125526,0.0493511636810075,0.0600179369882639,0.0595632117165071,0.0566728679134436,0.0161810184663055,-0.0577557221246849,-0.0554708237874884,-0.059537120218191,-0.0597797960979144,0.0182203389830507,0.0571309424520434,0.0598682215066117,0.0598113463363614,0.0480071563462876,0.0077272743069433,-0.0481343358262228,-0.0582995741144697,-0.0594407401664342,-0.0597063241311442,0.0299674377948447,0.0583875408595346,0.0598318741768036,0.059588886379038,0.0552751135790008,-0.0347319896610382,-0.0548453608247424,-0.0581545551913282,-0.0593670444412856,-0.0582519881389985,0.0358052035243877,0.0589259354872873,0.06001367759584,0.0601433890670676,0.0126059838864932,-0.0018609694625169,-0.055179342911685,-0.0561009817671812,-0.0589380920337491,-0.057294735410853,0.0343558099548185,0.0571092645679487,0.0601233962361569,0
5,1.9338484478785407,1.8046854247785888,0.5719465684518711,-1.84015521179402,-1.913718974067201,-0.4392489698079668,-0.3148742441381429,-0.2763140770203775,-0.7870515439144538,1.9343694132681049,1.929360564598924,0.4004220421393842,0.3959929168806679,-1.8957584704336057,-1.9248821440103323,-0.5326652267251396,-0.515450790505561,-0.7959576895752452,1.8823891505919093,1.9302779195112023,1.926042669181431,1.8267711402570983,-0.2849994477907381,-1.9166160408453432,-1.9163004704544275,-0.6636300139692678,-0.8079633505288135,1.5981805668431186,1.903772606469177,1.932256605723884,1.9323553697682816,0.1767057088493419,-0.7822183356801293,-1.9156450444858264,-1.9124100800796269,-0.7414142568930733,-1.831756176294484,1.3068005595523575,1.886071251855517,1.932575498538738,1.9337871846163768,1.5836770572245558,-0.8071505484773287,-1.9365962900156624,-1.9128933603170803,-1.9014253320375765,0.7732464204537227,1.727104976293981,1.93548407897961,1.934224109009265,1.4856039538626244,-0.0983281028082238,-1.884205420089256,-1.9124334408643937,-1.9300177849636213,-0.8111559270623918,1.5667799765019603,1.934581610070521,1.9200296783767208,1.839570482065341,0.7689108184097173,-1.875379801369552,-1.8297259233779632,-1.921655561085008,-1.9263054391140089,0.3786203888334994,1.8442087983372384,1.930122550126809,1.9298714546734064,1.5575072060431367,0.5293568655798323,-1.694768935173757,-1.8942881998545755,-1.916918643717372,-1.930867043041384,0.902420813120967,1.8951320880282367,1.929708685209576,1.9210816741424368,1.8169717580169504,-1.3252759633865252,-1.839189236414468,-1.89596572652624,-1.9163059069821533,-1.8921333652038523,1.2403726493123566,1.920335471400864,1.9348056103949725,1.9378174144795848,0.2785777390983291,-0.2314613738936755,-1.8427743728858963,-1.860870863851228,-1.911816087789223,-1.8717618341567008,1.2206122950270566,1.8763623393265247,1.936856235640344,0
6,-6.455069488926985e-06,-0.0005312566812009,0.0008742777942161,-1.946636212612863e-05,1.2930839405269815e-05,-0.0010126855018989,-0.0011388551398607,-0.0003582683210375,0.0001015612300429,6.45398630460887e-05,6.456986782286504e-06,0.0038495948136143,0.0002482081394546,2.589851666258715e-05,-6.457862447529269e-05,-0.0023621168453464,-0.0019110280060841,-1.2199410122657656e-05,-5.183663683899381e-05,-6.856072429783978e-18,2.583662212008015e-05,-0.0001238559620352,-0.0002383844905657,-2.585148322858445e-05,-1.2924572196632854e-05,-0.0002501164105634,-0.0004423694765061,-8.785995123778845e-05,-1.9446425099134147e-05,-1.2953079075997843e-16,1.2901893998156297e-05,-0.0058964888370958,0.0004091162570229,5.17277053591829e-05,3.231623373700981e-05,-0.0017108271687962,-2.603285346099829e-05,-0.0015321076472155,-3.90635172793288e-05,-6.45148803614118e-06,-6.452861844378632e-06,-0.0001341476330004,-4.1212525100183005e-05,-1.9417224372308653e-05,-4.526027893237215e-05,1.295756397819402e-05,-0.0005356651658394,-8.536793580355853e-05,1.2896735835988072e-05,-1.1733522020889774e-16,-0.0042965935641997,-4.328406452939926e-05,-2.5871547765155937e-05,2.59110990192756e-05,-2.5869037994868017e-05,0.0096494198144817,-8.580744808668143e-05,-3.513435909683768e-17,-1.2903642052951902e-05,-7.180391004952496e-05,0.000156329453292,5.182790544007001e-05,6.490092873357411e-06,-2.5851984462775697e-05,-1.2937949593696071e-05,-0.000200786529301,-5.957345406909237e-05,-3.226701601102576e-05,2.582527907413337e-05,6.361196700119799e-05,8.861951645020942e-05,0.0001000713842541,-1.2984314947564967e-05,1.9382850054323893e-05,-6.4743357330057885e-06,-8.00709962835691e-05,-1.3048953147720138e-05,-6.456444823347488e-06,1.290780599542402e-05,-6.642046813238491e-06,-0.0015685177139406,0.0057382491700159,-6.491188211857679e-06,6.461367483998103e-06,2.584096180063065e-05,-0.0006160064784503,-3.9716424727692914e-05,-1.2903392301921573e-05,6.453153333115333e-06,-0.0007779843611959,0.0046971162299983,-1.3396295924068194e-05,6.493169186179733e-06,1.94109425951843e-05,-5.1797704066516845e-05,-8.18775261078921e-05,-3.302640791595801e-05,-1.2907556083774589e-05,0
7,-0.0626593595280053,-0.0580235955711334,-0.0205760515783408,0.0594437811461797,0.062093890824923,0.0150657168251231,0.0133164355440109,0.0104621661341384,0.0258371203822151,-0.0626940229632835,-0.0625875728832386,-0.0143552674230143,-0.0147340457336471,0.0614895531858414,0.0625185663545368,0.0192494797171761,0.0182388401267041,0.0273008446297478,-0.0612125885272565,-0.0626239270420917,-0.062440656508568,-0.0594182681025267,0.0084976509867554,0.0615329929554708,0.0621478054076412,0.0220328610390473,0.0264287764144273,-0.0532724171004752,-0.0619238996564465,-0.0626784676012663,-0.062690302936471,-0.0095024590649625,0.0249748846352242,0.0621120422098075,0.0620794850084992,0.0246220578345661,0.0591726759170074,-0.0458033573141488,-0.0613557644730331,-0.0626826577550112,-0.0627282699877398,-0.0516962615172804,0.0282177775049761,0.0628406104775342,0.0621035684497063,0.0616650469711694,-0.0256250633387865,-0.0569666802379796,-0.0628071035220987,-0.0627112957753749,-0.044186030852518,0.0041700900159658,0.0612185498997477,0.0620570821511397,0.0625836701697655,0.0085489366204634,-0.0511874430700586,-0.0627278416899484,-0.0622600729055777,-0.0596364111100232,-0.0261110748367157,0.0608589179629041,0.0596699138764677,0.062335597536306,0.062483827563008,-0.0112855876814004,-0.0599176562479314,-0.0625980110611331,-0.0625811075170932,-0.0453453931020773,-0.0188354526719653,0.0562934893557403,0.0615716214812509,0.0621672610740685,0.0626068265395971,-0.0285119472599038,-0.0616302057167465,-0.0625952325611425,-0.0622801639291363,-0.0592337734796354,0.0550807455245698,0.0560754848855494,0.0616338320729611,0.0621583551942935,0.0614691878831731,-0.0404903134711619,-0.0624209808633028,-0.0627233899792254,-0.0628214477004188,-0.0082413597584293,0.0039109665318561,0.0603235205465692,0.0607760635811125,0.0621020756767948,0.0608428781394266,-0.0406410265953095,-0.0611384863336725,-0.0627888065673645,0
8,-1.915658062059037,-1.732117057874584,-0.0919158893059037,1.8904238475913624,1.8305672112705191,-0.0257548008295401,-0.1611797729272278,-0.0931892461010901,0.6273791265875566,-1.9163305215466329,-1.9185386547513736,-0.3827721231766611,-0.738314462901779,1.5542554500191,1.879838553438812,0.2504841748675493,0.2122148109903296,0.666211939634448,-1.8161743266096888,-1.9191559720724147,-1.914971676603001,-1.8415099997392503,-0.8248544291430562,1.837924125896723,1.8931525616502087,0.6259735249118605,0.8179789594517977,-1.1688258249683336,-1.877604200427821,-1.9209897280186048,-1.9145701088919849,-0.3651313147273958,-0.1884564959779168,1.8701440616594245,1.8984623935988,0.7643779421654335,1.894762189883633,-1.600199840127897,-1.898968723143832,-1.91447262311052,-1.917584048525521,-1.8321671903131285,0.5961877712792542,1.918661247103597,1.899004920438895,1.4967327502429535,-1.7048340161857742,-1.9035013987207945,-1.9187570126001103,-1.9166301065833955,-1.1730979779547914,0.8129327182079082,1.88795032662829,1.814560742093876,1.8361778496362164,-0.0791239022325679,-1.7911644730762628,-1.9182124952415365,-1.9111326171811989,-1.6136231600248043,0.5081465432809594,1.910434900911523,1.3393286647931932,1.869350533520329,1.8742819437975464,-0.5490327628226432,-1.535261527463362,-1.9212942945462288,-1.9196123625610928,-1.5176635854620146,-0.080190062798222,1.2225667642918614,1.574842240573387,1.8896792784411016,1.908310457347076,-0.4198495999786477,-1.6650986174634137,-1.9195397846130005,-1.906708832166252,-1.823852918515369,0.8922420966589835,1.5057193779486282,1.847002693843108,1.9023558145845985,1.892081683280252,-0.7828231092407893,-1.862726797333704,-1.9200892914747285,-1.92152320231281,-0.4364788955259307,0.078908768536428,1.8343280083057028,1.8730715287517523,1.898357834256432,1.9059029958497085,-1.0069432142139385,-1.875483836875966,-1.9205088158608048,0
9,0.0765248487899972,0.0694196992568885,0.0054194633485431,-0.0754126868770765,-0.0730463118013308,0.0005884887823532,0.0055350733866801,0.0027988798631268,-0.0235159833487641,0.0765571855456523,0.0765863202278024,0.0147293354943275,0.0325593517872611,-0.0608084221976186,-0.075208266063933,-0.0118959303050795,-0.0114452367330423,-0.0278864163156348,0.0728045564403782,0.0765877193549014,0.0764828606308013,0.0738442283121694,0.0360839018256887,-0.0728430168680927,-0.0757703045029212,-0.0261358344974393,-0.0338776624412917,0.0488032742475161,0.0750956115900694,0.0767168421732671,0.0764114672033856,0.014477868415335,0.0079716711511383,-0.0748693875439686,-0.0758720535673891,-0.0310423671822462,-0.0755213078905578,0.0668411937116972,0.0761152634183183,0.0763920698309066,0.0765761115054529,0.0729692519504361,-0.0292687845812544,-0.0771640496563151,-0.0760049398361578,-0.0583278263686425,0.0706441011683293,0.0762401334366503,0.076625955970544,0.0766084286046092,0.0459259458767919,-0.0402681868492452,-0.0756354698919863,-0.0724020884345811,-0.0734098625707358,0.0060776637392868,0.0714446013914009,0.0766967552117274,0.0763185909222879,0.0640164496230295,-0.0191964100220219,-0.0764008111067203,-0.0537944327983333,-0.0747380870824099,-0.0750207007193501,0.0175376647834274,0.0597442313038644,0.0767245106707023,0.0766817098917277,0.0606036510618561,0.0687991360465964,-0.0497454851127138,-0.0649066427755272,-0.0756964904119502,-0.0768438908168021,0.0114708374758951,0.0661255700761406,0.0766896516102375,0.0760850624415115,0.0738064241876776,-0.0372504547228584,-0.0627747684780711,-0.0749991886014734,-0.0762182908390731,-0.0757269385566531,0.0315076931595594,0.0752493860502679,0.0766461502729067,0.0766828210605112,0.0182160423012513,-0.0039637184221324,-0.0745570849660069,-0.0752688172043009,-0.0760779543454631,-0.0762332709602648,0.0419803196200882,0.0760796332747667,0.0766708831349873,0
10,1.91356016447517,1.729447816988552,0.0918534408920312,-1.8883409468438537,-1.8285887928414868,0.0277040857550701,0.1613773793064922,0.0940797987848122,-0.6282830003321768,1.9141813441071875,1.916472418980958,0.3889944894651539,0.7354108362526925,-1.552929445965982,-1.877681627381336,-0.2485842398618706,-0.2097784072673484,-0.6652876549145681,1.8140490244992904,1.9171214694921488,1.9129047468333984,1.8393392610362176,0.8231074939044597,-1.835106314224778,-1.8909553843767768,-0.6239539679372047,-0.8168191394793759,1.16618563343364,1.8755363972256431,1.918903029911493,1.9125316096402951,0.3677470751282206,0.1881583878208255,-1.867932702255328,-1.8963489119124093,-0.7637343644922664,-1.8927771848072263,1.597907007727151,1.896768145003776,1.912466210331413,1.9155384913209008,1.8305644791188616,-0.5906928965390247,-1.9160463942214327,-1.896806564033596,-1.4955672173631354,1.7015099966701892,1.901281832389908,1.916693534866325,1.9144687604841413,1.1669375744884285,-0.8051015642600373,-1.88567363042494,-1.812585020793657,-1.8339660468876309,0.1117864070821429,1.7893295138017975,1.915676798699245,1.909087389915804,1.611795424132641,-0.5093988013620705,-1.908232214930324,-1.3373381533089737,-1.8671789668254408,-1.872069554417016,0.5527992411653927,1.5345876855051162,1.9192356589247337,1.9174882333572216,1.5188728754596956,0.0193135115222747,-1.2204752723609509,-1.5714293133894253,-1.887411484984752,-1.9056495053607487,0.4245397585859461,1.6632195682101405,1.9174285271558065,1.9047016683339248,1.8208573554026404,-0.9160968209901542,-1.5041782282019918,-1.843977800136315,-1.9000555677603608,-1.8899045822485512,0.7815481834730303,1.8598407371368424,1.9180505554910383,1.9195098184727968,0.4332423487216,-0.083556796201864,-1.8320640342945167,-1.8713378525790865,-1.8968049588488016,-1.904413811857789,1.0046362776987947,1.8730200668454493,1.91917288380618,0
11,0.5652523609416658,0.5150980557301217,0.1385350318471337,-0.4586054298172757,-0.536485009924419,-0.0443474103800263,-0.033389193793903,-0.0400777954068537,-0.2166660777010553,0.5650787709028482,0.5656643270851224,0.1274424635332252,0.1104483675862968,-0.5002227272432973,-0.5537901194704552,-0.1298310804157011,-0.0983422407658066,-0.1977667903351966,0.5392027525254162,0.5659650323905729,0.5640502780666456,0.507022633047378,-0.0235093323365248,-0.5438008143217217,-0.5511063433800343,-0.1600279385352225,-0.1872713782748991,0.4351798566418462,0.5463492577947754,0.5657271141546613,0.5620503689941683,-0.0059254577416103,-0.1159161566451504,-0.5446080333126423,-0.5462057509969558,-0.1758977807666445,-0.4478600994455002,0.3739697575273115,0.5237603843850099,0.5622136345748149,0.5601387365296508,0.4353867335051363,-0.08656033250616,-0.5433431282442946,-0.5460031940825416,-0.4926038224813733,0.2726345315825285,0.4444635610249403,0.5605114845432623,0.5592705618209501,0.3683367785985065,-0.0163400037220965,-0.5349240023284393,-0.5332782722479175,-0.5497487469684721,-0.0764673932211758,0.4292227165317949,0.5598630852910245,0.5620323236233424,0.5139678187930417,0.0892350125740245,-0.5146964504363261,-0.4502949747210884,-0.5514654843692438,-0.5468010919629457,0.2224603965880136,0.4719329600063546,0.5648405686738903,0.5651578247367437,0.4114541298081701,0.0862233142309041,-0.4390718712681712,-0.5274313129739274,-0.5505142916214398,-0.5402095095043247,0.2722058892217766,0.5294808473990172,0.5652662637845097,0.5608977379069991,0.5224122585615983,-0.3538561234784274,-0.4843983924515114,-0.5236026094576612,-0.5470859232647997,-0.5360281149664392,0.3142096775309906,0.51679078049394,0.564470509296894,0.5639965669224268,0.0929493518994685,-0.0908167751011079,-0.490840282661844,-0.5023407874915589,-0.5463656245147265,-0.5178494888214079,0.3231058378676114,0.5400161168870631,0.5642867284508349,0
12,1.4289574417268598,1.3005493971532416,0.3359826670611869,-1.1616266092192689,-1.3543205167163423,-0.1039537827574135,-0.0764282821511863,-0.0937595507753949,-0.5402932341986416,1.4290029236557955,1.429441276933706,0.2951455429497571,0.2708929943043747,-1.263679920232568,-1.3986735550532774,-0.3243275713788643,-0.239191074892204,-0.4914977287568801,1.3595797344668274,1.4301920182911467,1.4256279913964047,1.2762229146567234,-0.0610047659907058,-1.3810941640276608,-1.3917605852246289,-0.40170890707111,-0.4668327885375908,1.0869088672655782,1.3782245413884746,1.4299379804896954,1.4201450172885377,-0.0134646151415197,-0.2872025958817215,-1.3754985257603969,-1.380009824135056,-0.4395238735709482,-1.1374573712024574,0.934999733546496,1.3184230058074426,1.4205544408817892,1.4156694844163382,1.099550958449535,-0.2123825223819085,-1.3714346739848022,-1.3796470991394076,-1.243269193391642,0.6884332517771051,1.120798912543833,1.416687086498407,1.4135158326666493,0.9205894433483937,-0.0403280832182421,-1.3467201345320483,-1.3471549613276843,-1.3889610347615196,-0.1628681268296123,1.0845625800319467,1.414166994651164,1.4207993806251815,1.2973902542511178,0.2215089818700571,-1.2967277156202826,-1.130834431240711,-1.3930496939771335,-1.3810180872535318,0.5677917635980946,1.192516250314415,1.4278670857076476,1.4287603220412302,1.035143623894245,0.206244374398343,-1.10232365754238,-1.328098706762231,-1.390271101462759,-1.363005645620759,0.6885418404318494,1.3363889631954275,1.4289100229849436,1.4180689922230465,1.3188029703233346,-0.8596132462425532,-1.223335313646689,-1.3185706403557167,-1.3822073323598203,-1.3535857564618552,0.7925096380788901,1.301195464384296,1.4270906721377046,1.4256074030575037,0.246403470601421,-0.204576226481449,-1.2333969657389727,-1.264489507038595,-1.3806104094414822,-1.3089195646402971,0.810110385792016,1.3636458512226373,1.4260713271549164,0
13,2.582027795523532e-05,0.0001360535403074,0.0002003488390201,3.244393687714882e-05,-1.2930839405186055e-05,-0.0001703520159444,-0.000105436619325,0.0003992132720132,-8.933430394865902e-05,-1.9361958914113644e-05,6.456986782207054e-06,0.0096045380875203,8.828602310445906e-05,1.9423887496755472e-05,-5.812076202752523e-05,-0.0006276219300031,0.0005100260943582,-0.0003473243823151,-0.0001749486493316,-6.458738350364705e-06,1.9377466589734545e-05,-1.5405414089631212e-16,8.988267677068483e-05,0.0021715245912235,3.2311430491685345e-05,0.0010217521452804,-0.0006628542630558,-0.0001391115894599,-3.889285019811586e-05,-1.751585645609623e-16,-2.7194696786892216e-16,0.0005596265644854,-0.0003775599827127,2.64590152582521e-16,4.5242727231579445e-05,0.0005521183591122,1.8452801711890172e-16,0.0040567545963227,-1.9531758639849376e-05,-1.2902976071532772e-05,3.226430922121306e-05,-8.47248208424851e-05,-7.40948589567082e-05,2.5889632496612182e-05,1.2931508266535415e-05,3.340701746290941e-16,-0.0001737292429749,-2.626705717037801e-05,3.224183959033242e-05,6.451779400551877e-06,-0.0009729787964689,0.0004589736808596,1.9403660824220337e-05,1.943332426450356e-05,-1.9401778496134903e-05,-0.0299030084999823,-7.260630222731703e-05,-3.287560650933052e-16,1.2903642052699237e-05,-8.485916642212178e-05,-0.0016542905025059,8.42203463401205e-05,-6.4900928730249856e-06,3.2463633507765843e-16,2.0366438624785103e-16,3.461836712062393e-05,-3.309636337176934e-05,-1.2906806404373542e-05,1.2912639536985628e-05,0.0033992644866314,-0.0005317170987012,4.002855370179294e-05,6.840557233840561e-17,6.460950018307249e-06,-1.294867146618593e-05,0.000220195239779,-5.8720289164908e-05,-1.0201072258949251e-16,2.5815611991270065e-05,-8.63466085710117e-05,0.003234975735841,0.010099598112878,-1.947356463603858e-05,-1.2922734967643128e-05,2.893748147421422e-16,-0.0003045425286718,-4.633582884889015e-05,2.580678460344012e-05,-7.017371776888531e-17,-0.0006329364294475,0.0110192837465564,1.3028301745027407e-16,-6.493169185862345e-06,-6.470314198342487e-06,-1.942413902495782e-05,-0.0008708791413282,-7.265809741480702e-05,-2.267839179189538e-16,0
